utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DK_1_load_actual_entsoe_transparency,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_1_wind_offshore_generation_actual,DK_1_wind_onshore_generation_actual,DK_2_load_actual_entsoe_transparency,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual,DK_2_wind_offshore_generation_actual,DK_2_wind_onshore_generation_actual,NL_load_actual_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual,NO_2_load_actual_entsoe_transparency,NO_2_price_day_ahead,NO_2_wind_onshore_generation_actual,SE_3_load_actual_entsoe_transparency,SE_3_price_day_ahead,SE_3_wind_onshore_generation_actual,SE_4_load_actual_entsoe_transparency,SE_4_price_day_ahead,SE_4_wind_onshore_generation_actual
2017-12-08T02:00:00Z,2017-12-08T03:00:00+0100,50886,41606,0,0,42236,27918,0.661,3445,4021,1.1673,38791,23897,0.616,1912.18,18.93,0,2749.18,721.2,2027.98,1189.47,18.93,0,736.44,341.86,394.58,10966,0,2536,587,1949,4254.47,26,408.42,9544,18.93,1988,2594,18.93,1038
2017-12-08T03:00:00Z,2017-12-08T04:00:00+0100,52609,41606,0,0,42236,27581,0.653,3445,4084,1.1854,38791,23497,0.6058,1931.77,24.56,0,2791.26,788.39,2002.87,1215.52,24.56,0,746.12,357.14,388.98,11053,0,2754,586,2168,4241.77,25.99,385.05,9769,24.65,1988,2599,24.65,1038
2017-12-08T04:00:00Z,2017-12-08T05:00:00+0100,56141,41606,0,0,42236,26867,0.6362,3445,3972,1.1531,38791,22895,0.5902,2090.8,23.05,0,2822.03,792.34,2029.69,1327.86,23.05,0,773.88,351.58,422.3,11588,0,2789,589,2200,4345.97,26.14,392.03,10143,26.14,1987,2798,26.14,1048
2017-12-08T05:00:00Z,2017-12-08T06:00:00+0100,64108,41606,0,0,42236,27532,0.6518,3445,3879,1.1258,38791,23653,0.6097,2471.25,28.63,0,2693.01,762.78,1930.23,1573.16,28.63,0,794.07,357.88,436.19,13148,0,2558,583,1975,4713.23,28.63,414.76,11401,28.63,1981,3268,28.63,1044
2017-12-08T06:00:00Z,2017-12-08T07:00:00+0100,71528,41606,0,0,42236,27007,0.6394,3445,3611,1.0481,38791,23396,0.6031,2907.31,30.34,0,2760.1,765.08,1995.02,1831.26,30.34,0.02,761.63,346.15,415.48,15515,0,2598,555,2043,5103.39,30.34,428.06,12547,30.34,1980,3665,30.34,1036
2017-12-08T07:00:00Z,2017-12-08T08:00:00+0100,74370,41606,323,0.0078,42236,26563,0.6289,3445,3745,1.087,38791,22819,0.5882,3060.82,30.7,1.07,2730.41,785.58,1944.83,1915.01,30.7,2.44,767.41,353,414.41,17076,1,2182,560,1622,5134.78,30.7,425.99,12803,30.7,1967,3701,30.7,1032
2017-12-08T08:00:00Z,2017-12-08T09:00:00+0100,74459,41606,1881,0.0452,42236,26127,0.6186,3445,3707,1.076,38791,22420,0.578,3081.54,30.15,21.28,2771.62,784.44,1987.18,1966.17,30.15,13.76,825.96,366.66,459.3,17678,36,1703,507,1197,5097.44,30.15,425.59,12755,30.15,1957,3644,30.15,1023
2017-12-08T09:00:00Z,2017-12-08T10:00:00+0100,75158,41606,3425,0.0823,42236,27243,0.645,3445,3796,1.102,38791,23447,0.6044,3075.8,29.93,53.37,2858.39,789.38,2069.01,1995.19,29.93,27.3,797.42,364.59,432.83,17830,104,1918,466,1452,5153.06,29.93,478.27,12842,29.93,1963,3633,29.93,1041
2017-12-08T10:00:00Z,2017-12-08T11:00:00+0100,75787,41606,4008,0.0963,42236,28997,0.6866,3445,3700,1.0742,38791,25297,0.6521,2965.11,29.72,76.59,2959.58,790.36,2169.22,1951.04,29.72,39.17,798.84,361.13,437.71,17977,174,2133,584,1549,5097,29.72,488.22,12769,29.72,1962,3624,29.72,1084
2017-12-08T11:00:00Z,2017-12-08T12:00:00+0100,74726,41606,4389,0.1055,42236,28684,0.6791,3445,3843,1.1155,38791,24841,0.6404,2897.55,29.3,91.25,3117.07,791.96,2325.11,1921.15,29.3,41.65,808.49,354.49,454,17590,314,2164,604,1560,5068.54,29.3,487.66,12604,29.3,1960,3606,29.3,1101
2017-12-08T12:00:00Z,2017-12-08T13:00:00+0100,73801,41606,3829,0.092,42236,27739,0.6567,3445,3969,1.1521,38791,23770,0.6128,2806.84,29.09,74.1,3135.76,789.7,2346.06,1889.09,29.09,35.13,783.33,352.32,431.01,17414,419,1893,612,1280,5087.9,29.09,492.18,12499,29.09,1951,3567,29.09,1107
2017-12-08T13:00:00Z,2017-12-08T14:00:00+0100,72126,41606,2081,0.05,42236,27518,0.6515,3445,4238,1.2303,38791,23280,0.6001,2712.37,29.03,43.03,3014.18,788.19,2225.99,1870.97,29.03,21.09,740.55,316.81,423.74,17276,390,2192,737,1455,5128.77,29.03,491.55,12508,29.03,1943,3627,29.03,1147
2017-12-08T14:00:00Z,2017-12-08T15:00:00+0100,71994,41606,555,0.0133,42236,27097,0.6416,3445,4014,1.1652,38791,23082,0.595,2664.42,29.22,9.37,2755.69,755.23,2000.46,1895.61,29.22,4.09,746.3,330.76,415.54,17196,252,2254,852,1402,5288.69,29.22,480.99,12903,29.22,1937,3660,29.22,1141
2017-12-08T15:00:00Z,2017-12-08T16:00:00+0100,72934,41606,11,0.0003,42236,26492,0.6273,3445,3541,1.0277,38791,22951,0.5916,2797.36,29.73,0.34,2474.81,620.47,1854.34,2024.04,29.73,0.25,758.34,348.61,409.73,17676,84,2644,629,2015,5204,29.73,491,12979,29.73,1934,3784,29.73,1173
2017-12-08T16:00:00Z,2017-12-08T17:00:00+0100,74363,41606,0,0,42236,27103,0.6417,3445,3445,0.9999,38791,23658,0.6099,2963.15,29.82,0,2618.97,694.17,1924.8,2116.86,29.82,0,762.64,351.83,410.81,18391,5,2650,704,1947,5121.59,29.82,492.15,12929,29.82,1904,3771,29.82,1205
2017-12-08T17:00:00Z,2017-12-08T18:00:00+0100,72713,41606,0,0,42236,26631,0.6305,3445,2640,0.7664,38791,23991,0.6185,2858.49,29.54,0,2745.01,749.48,1995.53,2063.66,29.54,0,772.22,365.51,406.71,17558,0,2658,847,1812,5100.85,29.54,491.43,12588,29.54,1874,3689,29.54,1227
2017-12-08T18:00:00Z,2017-12-08T19:00:00+0100,69936,41606,0,0,42236,26359,0.6241,3445,3332,0.9672,38791,23027,0.5936,2682.61,28.88,0,2888.83,788.44,2100.39,1930.18,28.88,0,817.72,367.78,449.94,16740,0,2289,851,1438,4997.81,28.88,492.28,12146,28.88,1818,3517,28.88,1237
2017-12-08T19:00:00Z,2017-12-08T20:00:00+0100,66156,41606,0,0,42236,26076,0.6174,3445,3854,1.1188,38791,22222,0.5729,2543.52,28.21,0,2927.02,775.55,2151.47,1798.72,28.21,0,843.71,371.71,472,15931,0,2354,851,1502,5005.54,28.21,494.74,11659,28.21,1743,3356,28.21,1246
2017-12-08T20:00:00Z,2017-12-08T21:00:00+0100,63083,41606,0,0,42236,25669,0.6078,3445,4197,1.2182,38791,21473,0.5536,2411.09,27.81,0,3012.89,780.59,2232.3,1688.5,27.81,0,847.93,370.57,477.36,14852,0,2541,856,1686,4819.54,27.81,493.74,11103,27.81,1651,3200,27.81,1254
2017-12-08T21:00:00Z,2017-12-08T22:00:00+0100,60889,41606,0,0,42236,25421,0.6019,3445,4525,1.3136,38791,20895,0.5387,2233.12,23.1,0,3040.66,797.64,2243.02,1571.04,23.1,0,861.44,359.6,501.84,13773,0,2646,854,1793,4615.27,26.97,493.48,10579,26.97,1566,3062,26.97,1270
2017-12-08T22:00:00Z,2017-12-08T23:00:00+0100,56144,41606,0,0,42236,25963,0.6147,3445,4470,1.2975,38791,21494,0.5541,2079.81,9.29,0,2901.73,785.68,2116.05,1453.26,9.29,0,898.63,369.25,529.38,12964,0,2759,853,1906,4495.43,26.64,487.55,10123,25.36,1475,2891,25.36,1269
2017-12-08T23:00:00Z,2017-12-09T00:00:00+0100,53577,41606,0,0,42239,27171,0.6433,3445,4488,1.3028,38794,22683,0.5847,1939.33,15.03,0,2688.96,735.21,1953.75,1355.5,15.03,0,912.85,369.48,543.37,12080,0,2798,854,1944,4352.18,26.76,486.66,9591,26.76,1303,2794,26.76,1257
2017-12-09T00:00:00Z,2017-12-09T01:00:00+0100,51606,41606,0,0,42239,28319,0.6705,3445,4278,1.2418,38794,24041,0.6197,1897.95,12.51,0,2654.43,729.39,1925.04,1278.2,12.51,0,909.42,369.11,540.31,11425,0,2971,848,2123,4267.21,26.5,484.74,9426,26.41,1227,2700,26.41,1256
2017-12-09T01:00:00Z,2017-12-09T02:00:00+0100,50750,41606,0,0,42239,28743,0.6805,3445,3927,1.1398,38794,24817,0.6397,1880.87,10.31,0,2852.23,741.62,2110.61,1236.07,10.31,0,915.89,370.01,545.88,11026,0,2989,846,2144,4214.09,26.44,479.81,9351,25.57,1141,2656,25.57,1244
2017-12-09T02:00:00Z,2017-12-09T03:00:00+0100,50211,41606,0,0,42239,28875,0.6836,3445,3899,1.1318,38794,24976,0.6438,1937.56,9.26,0,2934.09,786.45,2147.64,1230.83,9.26,0,904.53,369.71,534.82,10815,0,3004,769,2235,4165,26.35,477.83,9239,25.54,1081,2641,25.54,1225
2017-12-09T03:00:00Z,2017-12-09T04:00:00+0100,50181,41606,0,0,42239,28747,0.6806,3445,3977,1.1544,38794,24770,0.6385,1973.96,9.12,0,2684.08,680.19,2003.89,1238.12,9.12,0,882.53,365.62,516.91,10797,0,3130,850,2279,4173.12,26.31,475.6,9347,26.01,1012,2575,26.01,1195
2017-12-09T04:00:00Z,2017-12-09T05:00:00+0100,49964,41606,0,0,42239,28294,0.6699,3445,3999,1.1608,38794,24295,0.6262,2000.85,8.92,0,2878.72,772.8,2105.92,1272.24,8.92,0,859.66,364.98,494.68,10962,0,2701,838,1863,4290.71,26.49,481.56,9530,26.49,951,2626,26.49,1156
2017-12-09T05:00:00Z,2017-12-09T06:00:00+0100,50754,41606,0,0,42239,29045,0.6876,3445,4204,1.2202,38794,24842,0.6404,2069.74,10.06,0,2975.99,781.09,2194.9,1315.23,10.06,0,773.4,366.32,407.08,11538,0,2271,846,1425,4350.86,26.62,475.55,9858,26.62,877,2746,26.62,1111
2017-12-09T06:00:00Z,2017-12-09T07:00:00+0100,54264,41606,0,0,42239,30074,0.712,3445,4295,1.2468,38794,25779,0.6645,2214.82,12.15,0,2859.33,792.98,2066.35,1432.96,12.15,0.01,775.16,349.44,425.72,12568,0,1721,844,877,4579.86,27.2,462.19,10250,27.2,822,2916,27.2,1054
2017-12-09T07:00:00Z,2017-12-09T08:00:00+0100,57181,41606,112,0.0027,42239,30262,0.7164,3445,4296,1.2471,38794,25966,0.6693,2387.64,12.41,0.97,2916.29,796.35,2119.94,1581.1,12.41,1.38,783.16,355.72,427.44,13763,1,1921,819,1102,4692.3,27.5,444.02,10757,27.5,779,3044,27.5,1016
2017-12-09T08:00:00Z,2017-12-09T09:00:00+0100,60880,41606,790,0.019,42239,31053,0.7352,3445,4291,1.2457,38794,26761,0.6898,2453.56,18.07,17.37,2952.56,794.11,2158.45,1699.22,18.07,15.1,760.25,356.38,403.87,14780,52,1969,800,1168,4824.16,27.51,427,11192,27.51,750,3192,27.51,988
2017-12-09T09:00:00Z,2017-12-09T10:00:00+0100,62838,41606,1648,0.0396,42239,30778,0.7287,3445,4265,1.2381,38794,26513,0.6834,2497.33,18.96,55.97,2947.07,796.54,2150.53,1759.35,18.96,27.98,770.87,353.42,417.45,15230,163,1943,764,1179,4908.07,27.62,399.16,11504,27.62,716,3330,27.62,984
2017-12-09T10:00:00Z,2017-12-09T11:00:00+0100,63416,41606,2217,0.0533,42239,31176,0.7381,3445,4544,1.319,38794,26632,0.6865,2446.86,16.25,83.51,2892.4,790.97,2101.43,1765.68,16.25,34.79,778.29,352.31,425.98,15364,212,2035,744,1290,4903.79,27.64,352.26,11557,27.64,664,3276,27.64,938
2017-12-09T11:00:00Z,2017-12-09T12:00:00+0100,62445,41606,2653,0.0638,42239,31052,0.7352,3445,4505,1.3077,38794,26547,0.6843,2399.63,15.03,83.36,2958.99,786.94,2172.05,1756.31,15.03,37.74,813.99,356.5,457.49,15358,212,1855,805,1050,4884.52,27.61,313.66,11601,27.61,644,3224,27.61,930
2017-12-09T12:00:00Z,2017-12-09T13:00:00+0100,60793,41606,2536,0.061,42239,30586,0.7241,3445,4483,1.3013,38794,26103,0.6728,2380.39,12.39,60.75,2964.46,785.87,2178.59,1729.01,12.39,39.74,842.9,363.95,478.95,15266,207,1979,779,1200,4837.12,27.55,299.91,11610,27.55,633,3286,27.55,960
2017-12-09T13:00:00Z,2017-12-09T14:00:00+0100,59529,41606,1786,0.0429,42239,30103,0.7127,3445,4358,1.265,38794,25745,0.6637,2381.53,12.53,37.86,2887.13,767.97,2119.16,1699.29,12.53,25.21,822.81,366.03,456.78,15102,190,2024,839,1185,4881.05,27.6,291.09,11600,27.6,634,3350,27.6,935
2017-12-09T14:00:00Z,2017-12-09T15:00:00+0100,59858,41606,592,0.0142,42239,29215,0.6916,3445,4168,1.2099,38794,25047,0.6457,2450.23,19.41,7.58,2609.21,770.11,1839.1,1736.88,19.41,5.8,794.29,369.01,425.28,15010,136,1914,848,1066,5014.13,27.89,292.2,11929,27.89,621,3479,27.89,953
2017-12-09T15:00:00Z,2017-12-09T16:00:00+0100,61929,41606,9,0.0002,42239,29049,0.6877,3445,3983,1.1561,38794,25066,0.6461,2588.21,26.51,0.35,2335.96,747.85,1588.11,1897.65,28.3,0.23,768.92,363.89,405.03,15430,52,1741,838,903,5162.67,28.3,268.54,12245,28.3,639,3529,28.3,924
2017-12-09T16:00:00Z,2017-12-09T17:00:00+0100,64571,41606,0,0,42239,29241,0.6923,3445,4290,1.2453,38794,24951,0.6432,2737.03,31.67,0,2208.9,700.68,1508.22,1982.06,29.88,0,762.32,364.94,397.38,16220,5,1843,840,1003,5213.2,29.88,204.25,12303,29.88,646,3658,29.88,938
2017-12-09T17:00:00Z,2017-12-09T18:00:00+0100,64057,41606,0,0,42239,29031,0.6873,3445,4116,1.1948,38794,24915,0.6422,2665.19,28.45,0,2247.08,759.9,1487.18,1945.5,28.45,0,731.13,352.89,378.24,15732,0,2257,842,1416,5152.42,28.45,197.53,12122,28.45,642,3613,28.45,953
2017-12-09T18:00:00Z,2017-12-09T19:00:00+0100,61331,41606,0,0,42239,29539,0.6993,3445,4167,1.2097,38794,25372,0.654,2501.51,27.79,0,1914.53,684.12,1230.41,1835.29,27.79,0,744.41,361.51,382.9,15128,0,2509,835,1674,5058.97,27.79,178.29,11853,27.79,624,3416,27.79,945
2017-12-09T19:00:00Z,2017-12-09T20:00:00+0100,57863,41606,0,0,42239,30292,0.7171,3445,4202,1.2196,38794,26090,0.6725,2369.04,24.01,0,1886.08,604.36,1281.72,1741.58,24.01,0,754.37,364.51,389.86,14460,0,2559,834,1725,4978.99,27.46,157.18,11526,27.46,637,3244,27.46,935
2017-12-09T20:00:00Z,2017-12-09T21:00:00+0100,55741,41606,0,0,42239,30327,0.718,3445,3804,1.1041,38794,26523,0.6837,2222.66,20.76,0,1827.01,664.83,1162.18,1652.6,20.76,0,778.87,366.99,411.88,13759,0,2407,842,1565,4848.67,27.31,134.43,11158,27.31,648,3092,27.31,917
2017-12-09T21:00:00Z,2017-12-09T22:00:00+0100,54639,41606,0,0,42239,29352,0.6949,3445,3736,1.0845,38794,25616,0.6603,2106.38,15.04,0,1587.27,592.31,994.96,1541.11,15.04,0,768.54,364.54,404,13023,0,1950,782,1168,4708.52,27.09,121.98,10705,27.09,645,2967,27.09,897
2017-12-09T22:00:00Z,2017-12-09T23:00:00+0100,51588,41606,0,0,42239,29662,0.7022,3445,3726,1.0816,38794,25936,0.6686,2000.64,10.16,0,1596.08,684.92,911.16,1435.26,10.16,0,743.21,364.79,378.42,12268,0,2153,808,1345,4636.99,27.01,115.47,10199,27.01,635,2841,27.01,877
2017-12-09T23:00:00Z,2017-12-10T00:00:00+0100,48514,41606,0,0,42239,29503,0.6985,3445,3717,1.0789,38794,25786,0.6647,1920.77,14.31,0,1583.14,708.96,874.18,1345.48,14.31,0,739.15,366.86,372.29,11584,0,2164,743,1421,4536.46,27.38,64.64,9872,27.38,526,2752,27.38,823
2017-12-10T00:00:00Z,2017-12-10T01:00:00+0100,46479,41606,0,0,42239,28904,0.6843,3445,3637,1.0557,38794,25268,0.6513,1858.79,10.92,0,1607,712.45,894.55,1312.66,10.92,0,789.31,367.75,421.56,11059,0,2147,770,1377,4459.24,27.14,67.14,9774,27.14,527,2715,27.14,762
2017-12-10T01:00:00Z,2017-12-10T02:00:00+0100,45210,41606,0,0,42239,27857,0.6595,3445,3636,1.0556,38794,24221,0.6244,1819.41,10.17,0,1534.58,607.44,927.14,1269.76,10.17,0,775.9,367.12,408.78,10624,0,2046,583,1463,4438.63,27.04,65.21,9711,27.04,551,2700,27.04,722
2017-12-10T02:00:00Z,2017-12-10T03:00:00+0100,44614,41606,0,0,42239,26317,0.6231,3445,3345,0.9711,38794,22972,0.5921,1852.68,12.09,0,1411.37,561.91,849.46,1255.62,12.09,0,777.12,367.05,410.07,10390,0,2121,621,1500,4438.97,27.03,64.53,9596,27,563,2697,27,687
2017-12-10T03:00:00Z,2017-12-10T04:00:00+0100,44544,41606,0,0,42239,25615,0.6064,3445,3338,0.9689,38794,22277,0.5743,1850.19,15.06,0,1336.64,645.59,691.05,1251.81,15.06,0,783.91,361.97,421.94,10336,0,1974,647,1327,4432.4,27,67.81,9657,26.99,536,2631,26.99,656
2017-12-10T04:00:00Z,2017-12-10T05:00:00+0100,44230,41606,0,0,42239,24265,0.5744,3445,3356,0.974,38794,20909,0.539,1881.77,19.92,0,1210.4,603,607.4,1262.87,19.92,0,770.96,359.96,411,10440,0,1744,657,1087,4490.42,27.19,65.62,9713,27.19,525,2699,27.19,606
2017-12-10T05:00:00Z,2017-12-10T06:00:00+0100,43580,41606,0,0,42239,23035,0.5453,3445,2937,0.8525,38794,20098,0.5181,1960.46,27.39,0,959.66,453.2,506.46,1311.83,27.39,0,753.13,364.75,388.38,10723,0,1617,719,898,4530.73,27.39,70.09,9892,27.39,521,2798,27.39,575
2017-12-10T06:00:00Z,2017-12-10T07:00:00+0100,45763,41606,0,0,42239,21989,0.5206,3445,2895,0.8405,38794,19094,0.4922,2112.45,27.43,0,860.51,348.65,511.86,1439.2,27.43,0,748.29,363.5,384.79,11286,0,1332,495,837,4634.15,27.43,74.13,10365,27.43,528,2947,27.43,560
2017-12-10T07:00:00Z,2017-12-10T08:00:00+0100,48869,41606,444,0.0107,42239,21230,0.5026,3445,2723,0.7905,38794,18507,0.477,2272.54,27.85,0.38,820.66,272.95,547.71,1566.82,27.85,1.12,730.89,362.44,368.45,12122,0,1343,493,850,4772.58,27.85,122.58,10819,27.85,516,3023,27.85,525
2017-12-10T08:00:00Z,2017-12-10T09:00:00+0100,52251,41606,1724,0.0414,42239,20820,0.4929,3445,2659,0.7717,38794,18162,0.4682,2355.89,28.56,4.22,769.38,219.86,549.52,1680.4,28.56,10.34,717.6,358.98,358.62,13068,15,1622,659,963,4924.85,28.56,131.27,11251,28.56,489,3203,28.56,505
2017-12-10T09:00:00Z,2017-12-10T10:00:00+0100,55115,41606,2472,0.0594,42239,21124,0.5001,3445,2729,0.7922,38794,18394,0.4742,2427.56,29.15,10.76,761.74,206.1,555.64,1753.35,29.15,13.73,709.79,356.91,352.88,13920,38,1703,741,962,5067.47,29.15,124.72,11885,29.15,473,3321,29.15,469
2017-12-10T10:00:00Z,2017-12-10T11:00:00+0100,57866,41606,2219,0.0534,42239,21153,0.5008,3445,2311,0.6708,38794,18842,0.4857,2434.4,29.57,15.52,782.86,252.33,530.53,1778.63,29.57,16.61,636,322.72,313.28,14498,37,1691,731,960,5088.26,29.57,134.5,11874,29.57,434,3412,29.57,487
2017-12-10T11:00:00Z,2017-12-10T12:00:00+0100,58368,41606,1616,0.0388,42239,21024,0.4977,3445,1953,0.567,38794,19071,0.4916,2411.1,29.26,14.67,812.69,301.21,511.48,1793.34,29.26,15.91,540.53,290.52,250.01,14745,27,1625,578,1047,5053.63,29.26,151.78,11882,29.26,401,3460,29.26,484
2017-12-10T12:00:00Z,2017-12-10T13:00:00+0100,58275,41606,962,0.0231,42239,21878,0.5179,3445,1737,0.5043,38794,20141,0.5192,2401.34,28.94,11.93,802.22,332.66,469.56,1785.49,28.94,13.29,425.33,228.25,197.08,14782,26,1807,527,1280,5042.86,28.94,160.42,11911,28.94,392,3488,28.94,450
2017-12-10T13:00:00Z,2017-12-10T14:00:00+0100,57035,41606,401,0.0097,42239,23906,0.566,3445,1881,0.546,38794,22025,0.5678,2425.51,28.94,6.03,822.59,415.28,407.31,1784.12,28.94,11.75,391.26,202.57,188.69,14678,28,2116,537,1579,5082.74,28.94,171.47,12050,28.94,403,3483,28.94,431
2017-12-10T14:00:00Z,2017-12-10T15:00:00+0100,55943,41606,79,0.0019,42239,26526,0.628,3445,2368,0.6873,38794,24158,0.6227,2462.88,29.44,1.77,781.33,370.48,410.85,1829.97,29.44,2.16,416.02,255.33,160.69,14502,21,2245,690,1555,5120.41,29.44,191.35,12534,29.44,419,3565,29.44,461
2017-12-10T15:00:00Z,2017-12-10T16:00:00+0100,58096,41606,3,0.0001,42239,28423,0.6729,3445,2918,0.847,38794,25505,0.6574,2642.52,30.27,0.18,1053.35,557.97,495.38,1939.55,30.27,0.13,527.86,323.53,204.33,14959,9,2297,693,1604,5299.25,30.27,211.75,12837,30.27,448,3735,30.27,450
2017-12-10T16:00:00Z,2017-12-10T17:00:00+0100,61030,41606,0,0,42239,29556,0.6998,3445,3297,0.9569,38794,26260,0.6769,2853.87,29.96,0,1262.36,731.04,531.32,2040.67,29.96,0,568.58,351.13,217.45,15890,2,2270,710,1559,5296.69,29.96,231.09,13039,29.96,464,3780,29.96,505
2017-12-10T17:00:00Z,2017-12-10T18:00:00+0100,61852,41606,0,0,42239,30697,0.7267,3445,3647,1.0585,38794,27051,0.6973,2783.29,29.46,0,1163.85,660.06,503.79,1987.67,29.46,0,584.21,355.99,228.22,15592,0,2275,822,1454,5192.7,29.46,249.61,12755,29.46,474,3694,29.46,507
2017-12-10T18:00:00Z,2017-12-10T19:00:00+0100,60525,41606,0,0,42239,31528,0.7464,3445,3723,1.0808,38794,27804,0.7167,2604.3,29.27,0,1001.23,580.29,420.94,1899.42,29.27,0,582.15,356.17,225.98,15154,0,2310,780,1529,5184.31,29.27,274.68,12521,29.27,472,3650,29.27,497
2017-12-10T19:00:00Z,2017-12-10T20:00:00+0100,57977,41606,0,0,42239,31354,0.7423,3445,3673,1.0661,38794,27681,0.7135,2438.13,28.71,0,805.43,426.49,378.94,1802.19,28.71,0,495.53,292.17,203.36,14692,0,2016,678,1338,5137.95,28.71,284.71,12246,28.71,437,3470,28.71,483
2017-12-10T20:00:00Z,2017-12-10T21:00:00+0100,56406,41606,0,0,42239,30649,0.7256,3445,2891,0.839,38794,27758,0.7155,2309.22,28.43,0,772.24,355.41,416.83,1692.51,28.43,0,471.91,298.23,173.68,13930,0,1980,491,1489,5084.59,28.43,296.13,11862,28.43,414,3276,28.43,479
2017-12-10T21:00:00Z,2017-12-10T22:00:00+0100,56159,41606,0,0,42239,29141,0.6899,3445,2213,0.6422,38794,26929,0.6941,2181.79,27.93,0,816.63,364.92,451.71,1574.29,27.93,0,510.39,344.6,165.79,13030,0,1437,341,1096,4942.2,27.93,295.12,11242,27.93,388,3182,27.93,463
2017-12-10T22:00:00Z,2017-12-10T23:00:00+0100,52692,41606,0,0,42239,28640,0.678,3445,1909,0.554,38794,26731,0.6891,2032.43,27.52,0,740.14,358.17,381.97,1434.96,27.52,0,483.58,324.16,159.42,12020,0,978,253,725,4877.54,27.52,299.35,10650,27.52,349,3066,27.52,456
2017-12-10T23:00:00Z,2017-12-11T00:00:00+0100,49721,41618,0,0,42277,27313,0.646,3451,1621,0.4696,38826,25692,0.6617,1935.82,27.25,0,536.59,225.15,311.44,1349.68,27.25,0,453.33,306.23,147.1,11342,0,458,159,299,4612.33,27.25,293.9,10453,27.25,376,2911,27.25,403
2017-12-11T00:00:00Z,2017-12-11T01:00:00+0100,48089,41618,0,0,42277,25767,0.6095,3451,1431,0.4146,38826,24336,0.6268,1884.83,26.94,0,396.12,128.62,267.5,1286.38,26.94,0,369.88,228.27,141.61,10956,0,316,129,187,4528.48,26.94,276.35,10375,26.94,371,2871,26.94,406
2017-12-11T01:00:00Z,2017-12-11T02:00:00+0100,47728,41618,0,0,42277,22802,0.5394,3451,1052,0.3048,38826,21750,0.5602,1865.77,26.81,0,317.21,94.1,223.11,1270.1,26.81,0,373.17,228.85,144.32,10786,0,144,53,92,4514.68,26.81,263.3,10362,26.81,376,2886,26.81,428
2017-12-11T02:00:00Z,2017-12-11T03:00:00+0100,48113,41618,0,0,42277,20248,0.4789,3451,814,0.236,38826,19433,0.5006,1892.65,18.9,0,317.35,128.49,188.86,1271.65,18.9,0,362.06,207,155.06,10742,0,109,39,70,4576.63,26.94,258,10404,26.94,385,2916,26.94,440
2017-12-11T03:00:00Z,2017-12-11T04:00:00+0100,49297,41618,0,0,42277,17065,0.4037,3451,692,0.2005,38826,16373,0.4217,1942.43,12.78,0,389.52,209.14,180.38,1303.77,12.78,0,331.55,193.31,138.24,10978,0,131,33,99,4625.23,27.88,245.57,10576,27.88,394,2927,27.88,444
2017-12-11T04:00:00Z,2017-12-11T05:00:00+0100,53357,41618,0,0,42277,13727,0.3247,3451,449,0.1301,38826,13278,0.342,2126.25,23.22,0,372.28,206.03,166.25,1403.08,29.43,0,280.91,150.88,130.03,11579,0,296,63,233,4761.59,29.43,244.9,11169,29.43,402,3121,29.43,446
2017-12-11T05:00:00Z,2017-12-11T06:00:00+0100,62239,41618,0,0,42277,11205,0.265,3451,613,0.1776,38826,10592,0.2728,2579.39,47.95,0,333.16,219.18,113.98,1670.43,41.74,0,222.94,89.41,133.53,13143,0,674,170,504,5079.59,32.96,209.74,12523,32.96,411,3612,33.47,430
2017-12-11T06:00:00Z,2017-12-11T07:00:00+0100,69159,41618,0,0,42277,11001,0.2602,3451,1110,0.3216,38826,9891,0.2547,3052.8,62,0,211.51,129.13,82.38,1940.53,62,0,145.95,35.81,110.14,15540,0,1195,306,890,5522.26,47.64,213.72,13708,47.64,429,3993,47.64,413
2017-12-11T07:00:00Z,2017-12-11T08:00:00+0100,72192,41618,88,0.0021,42277,10739,0.254,3451,1503,0.4356,38826,9236,0.2379,3178.15,61.49,0.5,329.59,113.21,216.38,2003.99,61.49,0.64,309.49,156.28,153.21,17223,0,1459,388,1072,5635.55,61.49,217.41,13938,61.49,428,4124,61.49,366
2017-12-11T08:00:00Z,2017-12-11T09:00:00+0100,72895,41618,556,0.0134,42277,10203,0.2414,3451,1734,0.5025,38826,8469,0.2181,3179.43,56.66,5.97,502.34,173.28,329.06,2032.9,56.66,6.28,330.81,128.5,202.31,17832,8,1517,396,1121,5603.18,56.66,222.53,13779,56.66,421,4007,56.66,379
2017-12-11T09:00:00Z,2017-12-11T10:00:00+0100,74009,41618,1010,0.0243,42277,10204,0.2414,3451,1695,0.491,38826,8509,0.2192,3212.82,52.43,12.62,548.21,287.56,260.65,2127.66,52.43,10.4,244.85,102.94,141.91,18070,20,1586,499,1087,5564.04,49.01,202.73,13855,49.01,416,3998,49.01,364
